,year,day,part,status,output,expected_output,error,code,kpass
137,2016,22,1,no_error,"901
",901,,"# Read the input file

with open('input.txt', 'r') as file:
    input_data = file.read().splitlines()

# Parse the input data

nodes = []

for line in input_data[2:]:
    parts = line.split()
    node = {
        'x': int(parts[0].split('-')[1][1:]),
        'y': int(parts[0].split('-')[2][1:]),
        'size': int(parts[1][:-1]),
        'used': int(parts[2][:-1]),
        'avail': int(parts[3][:-1])
    }
    nodes.append(node)

# Count the number of viable pairs

viable_pairs = 0

for i in range(len(nodes)):
    for j in range(len(nodes)):
        if i != j and nodes[i]['used'] != 0 and nodes[i]['used'] <= nodes[j]['avail']:
            viable_pairs += 1

print(viable_pairs)",2.0
138,2016,22,2,wrong_output,"35
",238,,"# Read the input file

with open('input.txt', 'r') as file:
    input_data = file.read().splitlines()

# Parse the input data

nodes = []

for line in input_data[2:]:
    parts = line.split()
    node = {
        'x': int(parts[0].split('-')[1][1:]),
        'y': int(parts[0].split('-')[2][1:]),
        'size': int(parts[1][:-1]),
        'used': int(parts[2][:-1]),
        'avail': int(parts[3][:-1])
    }
    nodes.append(node)

# Find the target node

target_node = max(nodes, key=lambda node: node['x'])

# Calculate the number of steps required to move the goal data

steps = target_node['x'] + target_node['y'] - 1

print(steps)",2.0
139,2016,23,1,no_error,"12516
",12516,,"
def toggle(instruction):
    if instruction[0] == 'inc':
        instruction[0] = 'dec'
    elif instruction[0] == 'dec' or instruction[0] == 'tgl':
        instruction[0] = 'inc'
    elif instruction[0] == 'jnz':
        instruction[0] = 'cpy'
    elif instruction[0] == 'cpy':
        instruction[0] = 'jnz'

def execute_assembunny(code, registers):
    ip = 0  # instruction pointer

    while ip < len(code):
        instruction = code[ip]
        op = instruction[0]

        if op == 'cpy':
            x = instruction[1]
            y = instruction[2]
            if y.isalpha():
                registers[y] = registers[x] if x.isalpha() else int(x)
        elif op == 'inc':
            x = instruction[1]
            if x.isalpha():
                registers[x] += 1
        elif op == 'dec':
            x = instruction[1]
            if x.isalpha():
                registers[x] -= 1
        elif op == 'jnz':
            x = instruction[1]
            y = instruction[2]
            x_val = registers[x] if x.isalpha() else int(x)
            y_val = registers[y] if y.isalpha() else int(y)
            if x_val != 0:
                ip += y_val - 1
        elif op == 'tgl':
            x = instruction[1]
            x_val = registers[x] if x.isalpha() else int(x)
            toggle_ip = ip + x_val
            if toggle_ip >= 0 and toggle_ip < len(code):
                toggle(code[toggle_ip])

        ip += 1

    return registers['a']

def parse_input(input_str):
    code = []
    for line in input_str.strip().split('\n'):
        parts = line.split()
        instruction = [parts[0]]
        instruction.extend(parts[1:])
        code.append(instruction)
    return code

def main():
    with open('input.txt', 'r') as f:
        input_str = f.read()

    code = parse_input(input_str)
    registers = {'a': 7, 'b': 0, 'c': 0, 'd': 0}
    result = execute_assembunny(code, registers)
    print(result)

if __name__ == '__main__':
    main()
",0.0
140,2016,23,2,runtime_error,,479009076,"Traceback (most recent call last):
  File ""/tmp/tmpg33lmhgk/tmp.py"", line 12, in <module>
    main()
  File ""/tmp/tmpg33lmhgk/tmp.py"", line 6, in main
    code = parse_input(input_str)
NameError: name 'parse_input' is not defined
","
def main():
    with open('input.txt', 'r') as f:
        input_str = f.read()

    code = parse_input(input_str)
    registers = {'a': 12, 'b': 0, 'c': 0, 'd': 0}
    result = execute_assembunny(code, registers)
    print(result)

if __name__ == '__main__':
    main()
",2.0
141,2016,24,1,runtime_error,,498,"Traceback (most recent call last):
  File ""/tmp/tmptegtffiz/tmp.py"", line 22, in <module>
    start_location, locations = find_locations(map)
  File ""/tmp/tmptegtffiz/tmp.py"", line 20, in find_locations
    return start_location, locations
UnboundLocalError: local variable 'start_location' referenced before assignment
","
def read_input():
    with open('input.txt', 'r') as file:
        lines = file.readlines()
    map = [list(line.strip()) for line in lines]
    num_locations = sum([1 for row in map for cell in row if cell.isdigit()])
    return map, num_locations

map, num_locations = read_input()


def find_locations(map):
    locations = {}
    for i, row in enumerate(map):
        for j, cell in enumerate(row):
            if cell.isdigit():
                locations[cell] = (i, j)
            elif cell == '0':
                start_location = (i, j)
    return start_location, locations

start_location, locations = find_locations(map)


from collections import deque

def shortest_path(map, start_location, locations, num_locations):
    queue = deque([(start_location, 0, set())])
    visited = set()
    while queue:
        current_location, steps, visited_locations = queue.popleft()
        if len(visited_locations) == num_locations:
            return steps
        if (current_location, visited_locations) in visited:
            continue
        visited.add((current_location, visited_locations))
        for neighbor in get_neighbors(map, current_location):
            new_location, new_visited_locations = neighbor
            if new_location in visited_locations:
                continue
            new_steps = steps + 1
            new_visited_locations = visited_locations | {new_location}
            queue.append((new_location, new_steps, new_visited_locations))
    return None

def get_neighbors(map, location):
    neighbors = []
    i, j = location
    if i > 0 and map[i - 1][j] != '#':
        neighbors.append(((i - 1, j), map[i - 1][j]))
    if i < len(map) - 1 and map[i + 1][j] != '#':
        neighbors.append(((i + 1, j), map[i + 1][j]))
    if j > 0 and map[i][j - 1] != '#':
        neighbors.append(((i, j - 1), map[i][j - 1]))
    if j < len(map[0]) - 1 and map[i][j + 1] != '#':
        neighbors.append(((i, j + 1), map[i][j + 1]))
    return neighbors

steps = shortest_path(map, start_location, locations, num_locations)
print(steps)
",2.0
142,2016,24,2,part1_failed,,804,,,
143,2016,25,1,runtime_error,,196,"Traceback (most recent call last):
  File ""/tmp/tmp8_quth9w/tmp.py"", line 51, in <module>
    lowest_initial_a = find_lowest_initial_a(instructions)
  File ""/tmp/tmp8_quth9w/tmp.py"", line 44, in find_lowest_initial_a
    if run_code(instructions, initial_a):
  File ""/tmp/tmp8_quth9w/tmp.py"", line 26, in run_code
    offset = int(parts[2]) if parts[2].isdigit() else registers[parts[2]]
KeyError: '-2'
","
def is_clock_signal(signal):
    for i in range(0, len(signal), 2):
        if signal[i] != 0 or signal[i+1] != 1:
            return False
    return True

def run_code(instructions, initial_a):
    registers = {'a': initial_a, 'b': 0, 'c': 0, 'd': 0}
    pc = 0
    clock_signal = []

    while pc < len(instructions):
        instruction = instructions[pc]
        parts = instruction.split()

        if parts[0] == 'cpy':
            value = int(parts[1]) if parts[1].isdigit() else registers[parts[1]]
            registers[parts[2]] = value
        elif parts[0] == 'inc':
            registers[parts[1]] += 1
        elif parts[0] == 'dec':
            registers[parts[1]] -= 1
        elif parts[0] == 'jnz':
            value = int(parts[1]) if parts[1].isdigit() else registers[parts[1]]
            offset = int(parts[2]) if parts[2].isdigit() else registers[parts[2]]
            if value != 0:
                pc += offset - 1
        elif parts[0] == 'out':
            value = int(parts[1]) if parts[1].isdigit() else registers[parts[1]]
            clock_signal.append(value)

            if len(clock_signal) % 2 == 0:
                if not is_clock_signal(clock_signal):
                    return False

        pc += 1

    return True

def find_lowest_initial_a(instructions):
    initial_a = 1
    while True:
        if run_code(instructions, initial_a):
            return initial_a
        initial_a += 1

with open('input.txt', 'r') as file:
    instructions = file.read().splitlines()

lowest_initial_a = find_lowest_initial_a(instructions)
print(lowest_initial_a)
",2.0
144,2016,25,2,part1_failed,,,,,
145,2017,1,1,no_error,"1177
",1177,,"
def solve_captcha(captcha):
    total = 0
    length = len(captcha)

    for i, digit in enumerate(captcha):
        next_digit = captcha[(i + 1) % length]
        if digit == next_digit:
            total += int(digit)

    return total

# Read input from file
with open('input.txt', 'r') as file:
    captcha = file.read().strip()

# Solve captcha
solution = solve_captcha(captcha)
print(solution)
",0.0
146,2017,1,2,no_error,"1060
",1060,,"
def solve_captcha(captcha):
    total = 0
    length = len(captcha)

    for i, digit in enumerate(captcha):
        halfway_around = captcha[(i + length // 2) % length]
        if digit == halfway_around:
            total += int(digit)

    return total

# Read input from file
with open('input.txt', 'r') as file:
    captcha = file.read().strip()

# Solve captcha
solution = solve_captcha(captcha)
print(solution)
",0.0
149,2017,2,1,no_error,"45158
",45158,,"
checksum = 0

with open('input.txt', 'r') as file:
    for line in file:
        row = list(map(int, line.strip().split()))
        min_value = min(row)
        max_value = max(row)
        difference = max_value - min_value
        checksum += difference

print(checksum)
",0.0
150,2017,2,2,no_error,"294
",294,,"
checksum = 0

with open('input.txt', 'r') as file:
    for line in file:
        row = list(map(int, line.strip().split()))
        for i in range(len(row)):
            for j in range(len(row)):
                if i != j and row[i] % row[j] == 0:
                    checksum += row[i] // row[j]
                    break

print(checksum)
",0.0
153,2017,3,1,no_error,"438
",438,,"
def calculate_distance(square):
    # Special case for square 1
    if square == 1:
        return 0

    # Find the layer the square belongs to
    layer = 0
    while (2 * layer + 1) ** 2 < square:
        layer += 1

    # Calculate the coordinates of the square
    x = layer
    y = -layer

    current_square = (2 * layer + 1) ** 2
    direction = 'up'

    # Iterate over the layer to find the square
    while current_square != square:
        if direction == 'up':
            y += 1
            if y == layer:
                direction = 'left'
        elif direction == 'left':
            x -= 1
            if x == -layer:
                direction = 'down'
        elif direction == 'down':
            y -= 1
            if y == -layer:
                direction = 'right'
        elif direction == 'right':
            x += 1
            if x == layer + 1:
                direction = 'up'

        current_square -= 1

    # Calculate the Manhattan distance
    distance = abs(x) + abs(y)
    return distance

# Read the input from the file
with open('input.txt', 'r') as file:
    input_square = int(file.read())

# Calculate the distance for the input square
distance = calculate_distance(input_square)
print(distance)
",1.0
154,2017,3,2,wrong_output,"472077
",266330,,"
def generate_grid(target):
    grid = {(0, 0): 1}

    x = 1
    y = 0
    direction = 'right'
    sum_adjacent = 0

    while True:
        # Calculate the sum of adjacent squares
        sum_adjacent = sum(grid.get((x + dx, y + dy), 0) for dx in range(-1, 2) for dy in range(-1, 2))

        # Store the sum in the current square
        grid[(x, y)] = sum_adjacent

        # Check if the value exceeds the target
        if sum_adjacent > target:
            return sum_adjacent

        # Move to the next square
        if direction == 'right':
            x += 1
            if (x, y + 1) not in grid:
                direction = 'up'
        elif direction == 'up':
            y += 1
            if (x - 1, y) not in grid:
                direction = 'left'
        elif direction == 'left':
            x -= 1
            if (x, y - 1) not in grid:
                direction = 'down'
        elif direction == 'down':
            y -= 1
            if (x + 1, y) not in grid:
                direction = 'right'

# Read the input from the file
with open('input.txt', 'r') as file:
    input_value = int(file.read())

# Generate the grid and find the first value larger than the input
first_larger_value = generate_grid(input_value)
print(first_larger_value)
",2.0
155,2017,4,1,no_error,"383
",383,,"
def is_valid_passphrase(passphrase):
    words = passphrase.split()
    unique_words = set(words)
    return len(words) == len(unique_words)

valid_count = 0

with open('input.txt', 'r') as file:
    for line in file:
        if is_valid_passphrase(line.strip()):
            valid_count += 1

print(valid_count)
",1.0
156,2017,4,2,no_error,"265
",265,,"
def is_valid_passphrase(passphrase):
    words = passphrase.split()
    unique_words = set(''.join(sorted(word)) for word in words)
    return len(words) == len(unique_words)

valid_count = 0

with open('input.txt', 'r') as file:
    for line in file:
        if is_valid_passphrase(line.strip()):
            valid_count += 1

print(valid_count)
",0.0
159,2017,5,1,no_error,"391540
",391540,,"
# Read the input file
with open('input.txt', 'r') as file:
    jumps = [int(line.strip()) for line in file]

# Initialize variables
steps = 0
index = 0

# Jump until outside the list
while 0 <= index < len(jumps):
    jump = jumps[index]
    jumps[index] += 1
    index += jump
    steps += 1

# Print the number of steps
print(steps)
",1.0
160,2017,5,2,no_error,"30513679
",30513679,,"
# Read the input file
with open('input.txt', 'r') as file:
    jumps = [int(line.strip()) for line in file]

# Initialize variables
steps = 0
index = 0

# Jump until outside the list
while 0 <= index < len(jumps):
    jump = jumps[index]
    if jump >= 3:
        jumps[index] -= 1
    else:
        jumps[index] += 1
    index += jump
    steps += 1

# Print the number of steps
print(steps)
",0.0
163,2017,6,1,no_error,"6681
",6681,,"
def count_redistribution_cycles(blocks):
    configurations = set()
    count = 0

    while tuple(blocks) not in configurations:
        configurations.add(tuple(blocks))
        redistribute(blocks)
        count += 1

    return count

def redistribute(blocks):
    max_blocks = max(blocks)
    max_index = blocks.index(max_blocks)
    blocks[max_index] = 0

    while max_blocks > 0:
        max_index = (max_index + 1) % len(blocks)
        blocks[max_index] += 1
        max_blocks -= 1

# Read input from file
with open('input.txt', 'r') as file:
    blocks = list(map(int, file.readline().strip().split()))

# Solve the problem
result = count_redistribution_cycles(blocks)

# Print the result
print(result)
",0.0
164,2017,6,2,no_error,"2392
",2392,,"
def find_loop_size(blocks):
    configurations = {}
    count = 0

    while tuple(blocks) not in configurations:
        configurations[tuple(blocks)] = count
        redistribute(blocks)
        count += 1

    return count - configurations[tuple(blocks)]

def redistribute(blocks):
    max_blocks = max(blocks)
    max_index = blocks.index(max_blocks)
    blocks[max_index] = 0

    while max_blocks > 0:
        max_index = (max_index + 1) % len(blocks)
        blocks[max_index] += 1
        max_blocks -= 1

# Read input from file
with open('input.txt', 'r') as file:
    blocks = list(map(int, file.readline().strip().split()))

# Solve the problem
result = find_loop_size(blocks)

# Print the result
print(result)
",0.0
166,2017,7,1,no_error,"cyrupz
",cyrupz,,"
def find_bottom_program(file_name):
    programs = {}
    child_programs = set()

    with open(file_name, 'r') as file:
        for line in file:
            parts = line.strip().split()
            name = parts[0]
            weight = int(parts[1][1:-1])  # Remove parentheses
            programs[name] = weight

            if len(parts) > 2:
                for i in range(3, len(parts)):
                    child_program = parts[i].strip(',')
                    child_programs.add(child_program)

    for program in programs.keys():
        if program not in child_programs:
            return program

    return None

bottom_program = find_bottom_program('input.txt')
print(bottom_program)
",0.0
167,2017,7,2,runtime_error,,193,"Traceback (most recent call last):
  File ""/tmp/tmp4gs_py4y/tmp.py"", line 49, in <module>
    wrong_weight = find_wrong_weight('input.txt')
  File ""/tmp/tmp4gs_py4y/tmp.py"", line 45, in find_wrong_weight
    bottom_program = find_bottom_program(file_name)
NameError: name 'find_bottom_program' is not defined
","
def find_wrong_weight(file_name):
    programs = {}
    child_programs = {}

    with open(file_name, 'r') as file:
        for line in file:
            parts = line.strip().split()
            name = parts[0]
            weight = int(parts[1][1:-1])  # Remove parentheses
            programs[name] = weight

            if len(parts) > 2:
                children = []
                for i in range(3, len(parts)):
                    child_program = parts[i].strip(',')
                    children.append(child_program)
                child_programs[name] = children

    def get_tower_weight(program):
        weight = programs[program]
        if program not in child_programs:
            return weight
        else:
            return weight + sum(get_tower_weight(child) for child in child_programs[program])

    def find_unbalanced_program(program):
        children = child_programs[program]
        weights = [get_tower_weight(child) for child in children]
        if len(set(weights)) == 1:
            return None  # All sub-towers have the same weight
        else:
            wrong_weight = None
            correct_weight = None
            for i in range(len(weights)):
                if weights.count(weights[i]) == 1:
                    wrong_weight = weights[i]
                else:
                    correct_weight = weights[i]
            for i in range(len(children)):
                if get_tower_weight(children[i]) == wrong_weight:
                    return find_unbalanced_program(children[i])
            return programs[children[0]] + (correct_weight - wrong_weight)

    bottom_program = find_bottom_program(file_name)
    return find_unbalanced_program(bottom_program)


wrong_weight = find_wrong_weight('input.txt')
print(wrong_weight)
",2.0
168,2017,8,1,no_error,"4448
",4448,,"
# Read the input file
with open('input.txt', 'r') as file:
    instructions = file.readlines()

registers = {}  # Dictionary to store the register values

# Function to evaluate the condition
def evaluate_condition(register, operator, value):
    if operator == '>':
        return register > value
    elif operator == '>=':
        return register >= value
    elif operator == '<':
        return register < value
    elif operator == '<=':
        return register <= value
    elif operator == '==':
        return register == value
    elif operator == '!=':
        return register != value

# Process the instructions
for instruction in instructions:
    parts = instruction.split()
    register = parts[0]  # Register to modify
    operation = parts[1]  # Operation: inc or dec
    amount = int(parts[2])  # Amount to modify
    condition_register = parts[4]  # Register in the condition
    condition_operator = parts[5]  # Operator in the condition
    condition_value = int(parts[6])  # Value in the condition

    # Initialize the register if it doesn't exist
    if register not in registers:
        registers[register] = 0

    # Initialize the condition register if it doesn't exist
    if condition_register not in registers:
        registers[condition_register] = 0

    # Evaluate the condition and modify the register if the condition is true
    if evaluate_condition(registers[condition_register], condition_operator, condition_value):
        if operation == 'inc':
            registers[register] += amount
        elif operation == 'dec':
            registers[register] -= amount

# Find the largest value in any register
max_value = max(registers.values())

print(max_value)
",0.0
169,2017,8,2,no_error,"6582
",6582,,"
# Read the input file
with open('input.txt', 'r') as file:
    instructions = file.readlines()

registers = {}  # Dictionary to store the register values
max_value = 0  # Variable to store the highest value held in any register

# Function to evaluate the condition
def evaluate_condition(register, operator, value):
    if operator == '>':
        return register > value
    elif operator == '>=':
        return register >= value
    elif operator == '<':
        return register < value
    elif operator == '<=':
        return register <= value
    elif operator == '==':
        return register == value
    elif operator == '!=':
        return register != value

# Process the instructions
for instruction in instructions:
    parts = instruction.split()
    register = parts[0]  # Register to modify
    operation = parts[1]  # Operation: inc or dec
    amount = int(parts[2])  # Amount to modify
    condition_register = parts[4]  # Register in the condition
    condition_operator = parts[5]  # Operator in the condition
    condition_value = int(parts[6])  # Value in the condition

    # Initialize the register if it doesn't exist
    if register not in registers:
        registers[register] = 0

    # Initialize the condition register if it doesn't exist
    if condition_register not in registers:
        registers[condition_register] = 0

    # Evaluate the condition and modify the register if the condition is true
    if evaluate_condition(registers[condition_register], condition_operator, condition_value):
        if operation == 'inc':
            registers[register] += amount
        elif operation == 'dec':
            registers[register] -= amount

        # Update the maximum value
        if registers[register] > max_value:
            max_value = registers[register]

print(max_value)
",0.0
171,2017,9,1,no_error,"7640
",7640,,"def calculate_score(stream):
    score = 0
    total_score = 0
    garbage = False
    ignore_next = False

    for char in stream:
        if ignore_next:
            ignore_next = False
            continue

        if char == '!':
            ignore_next = True
            continue

        if garbage:
            if char == '>':
                garbage = False
            continue

        if char == '{':
            score += 1
            total_score += score
        elif char == '}':
            score -= 1
        elif char == '<':
            garbage = True

    return total_score


with open('input.txt', 'r') as file:
    stream = file.read().strip()

score = calculate_score(stream)
print(score)",2.0
172,2017,9,2,no_error,"4368
",4368,,"def count_garbage_characters(stream):
    count = 0
    garbage = False
    ignore_next = False

    for char in stream:
        if ignore_next:
            ignore_next = False
            continue

        if char == '!':
            ignore_next = True
            continue

        if garbage:
            if char != '>':
                count += 1
            else:
                garbage = False
            continue

        if char == '<':
            garbage = True

    return count


with open('input.txt', 'r') as file:
    stream = file.read().strip()

count = count_garbage_characters(stream)
print(count)",0.0
175,2017,10,1,no_error,"46600
",46600,,"
def knot_hash(lengths):
    # Initialize the list with numbers from 0 to 255
    numbers = list(range(256))
    # Initialize current position and skip size
    current_position = 0
    skip_size = 0

    # Perform the knotting process for each length
    for length in lengths:
        # Get the sublist to be reversed
        sublist = []
        for i in range(length):
            sublist.append(numbers[(current_position + i) % 256])

        # Reverse the sublist
        sublist.reverse()

        # Update the numbers list with the reversed sublist
        for i in range(length):
            numbers[(current_position + i) % 256] = sublist[i]

        # Update current position and skip size
        current_position = (current_position + length + skip_size) % 256
        skip_size += 1

    # Multiply the first two numbers in the list
    result = numbers[0] * numbers[1]

    return result

# Read the input lengths from a file
with open('input.txt', 'r') as file:
    lengths = list(map(int, file.readline().strip().split(',')))

# Calculate the result
result = knot_hash(lengths)
print(result)
",0.0
176,2017,10,2,no_error,"23234babdc6afa036749cfa9b597de1b
",23234babdc6afa036749cfa9b597de1b,,"
def knot_hash(lengths):
    # Initialize the list with numbers from 0 to 255
    numbers = list(range(256))
    # Initialize current position and skip size
    current_position = 0
    skip_size = 0

    # Convert the lengths to ASCII codes
    lengths = [ord(char) for char in lengths]
    # Add the standard length suffix values
    lengths += [17, 31, 73, 47, 23]

    # Perform 64 rounds
    for _ in range(64):
        # Perform the knotting process for each length
        for length in lengths:
            # Get the sublist to be reversed
            sublist = []
            for i in range(length):
                sublist.append(numbers[(current_position + i) % 256])

            # Reverse the sublist
            sublist.reverse()

            # Update the numbers list with the reversed sublist
            for i in range(length):
                numbers[(current_position + i) % 256] = sublist[i]

            # Update current position and skip size
            current_position = (current_position + length + skip_size) % 256
            skip_size += 1

    # Calculate the dense hash
    dense_hash = []
    for i in range(0, 256, 16):
        block = numbers[i:i+16]
        xor_result = 0
        for num in block:
            xor_result ^= num
        dense_hash.append(xor_result)

    # Convert the dense hash to a hexadecimal string
    knot_hash = ''.join(format(num, '02x') for num in dense_hash)

    return knot_hash

# Read the input from a file
with open('input.txt', 'r') as file:
    input_str = file.readline().strip()

# Calculate the Knot Hash
result = knot_hash(input_str)
print(result)
",0.0
179,2017,11,1,no_error,"696
",696,,"
def fewest_steps(path):
    # Initialize the coordinate of the child process
    x = 0
    y = 0
    z = 0
    
    # Define the movement vectors for each direction
    directions = {
        'n': (0, 1, -1),
        'ne': (1, 0, -1),
        'se': (1, -1, 0),
        's': (0, -1, 1),
        'sw': (-1, 0, 1),
        'nw': (-1, 1, 0)
    }
    
    # Split the path into individual directions
    steps = path.split(',')
    
    # Iterate through each step in the path
    for step in steps:
        # Update the coordinates based on the movement vector
        dx, dy, dz = directions[step]
        x += dx
        y += dy
        z += dz
    
    # Calculate the fewest number of steps required to reach the child process
    return max(abs(x), abs(y), abs(z))

# Read the input from the file
with open('input.txt', 'r') as file:
    path = file.read().strip()

# Calculate the fewest number of steps required to reach the child process
result = fewest_steps(path)

# Print the result
print(result)
",1.0
180,2017,11,2,no_error,"1461
",1461,,"
def furthest_steps(path):
    # Initialize the coordinate of the child process
    x = 0
    y = 0
    z = 0
    
    # Define the movement vectors for each direction
    directions = {
        'n': (0, 1, -1),
        'ne': (1, 0, -1),
        'se': (1, -1, 0),
        's': (0, -1, 1),
        'sw': (-1, 0, 1),
        'nw': (-1, 1, 0)
    }
    
    # Split the path into individual directions
    steps = path.split(',')
    
    # Initialize the furthest distance from the starting position
    furthest_distance = 0
    
    # Iterate through each step in the path
    for step in steps:
        # Update the coordinates based on the movement vector
        dx, dy, dz = directions[step]
        x += dx
        y += dy
        z += dz
        
        # Calculate the distance from the starting position
        distance = max(abs(x), abs(y), abs(z))
        
        # Update the furthest distance if necessary
        if distance > furthest_distance:
            furthest_distance = distance
    
    # Return the furthest distance
    return furthest_distance

# Read the input from the file
with open('input.txt', 'r') as file:
    path = file.read().strip()

# Calculate the furthest distance the child process ever got from the starting position
result = furthest_steps(path)

# Print the result
print(result)
",0.0
183,2017,12,1,no_error,"288
",288,,"
def dfs(graph, node, visited):
    visited.add(node)
    for neighbor in graph[node]:
        if neighbor not in visited:
            dfs(graph, neighbor, visited)

# Read the input file
with open('input.txt', 'r') as file:
    lines = file.readlines()

# Create a dictionary to represent the graph
graph = {}
for line in lines:
    parts = line.strip().split('<->')
    node = int(parts[0].strip())
    neighbors = [int(x.strip()) for x in parts[1].split(',')]
    graph[node] = neighbors

# Perform DFS to find all the programs connected to program ID 0
visited = set()
dfs(graph, 0, visited)

# Print the number of programs in the group
print(len(visited))
",2.0
184,2017,12,2,no_error,"211
",211,,"
def dfs(graph, node, visited):
    visited.add(node)
    for neighbor in graph[node]:
        if neighbor not in visited:
            dfs(graph, neighbor, visited)

# Read the input file
with open('input.txt', 'r') as file:
    lines = file.readlines()

# Create a dictionary to represent the graph
graph = {}
for line in lines:
    parts = line.strip().split('<->')
    node = int(parts[0].strip())
    neighbors = [int(x.strip()) for x in parts[1].split(',')]
    graph[node] = neighbors

# Perform DFS on each program to find all the groups
visited = set()
groups = 0
for node in graph:
    if node not in visited:
        dfs(graph, node, visited)
        groups += 1

# Print the total number of groups
print(groups)
",0.0
187,2017,13,1,no_error,"1624
",1624,,"
def calculate_severity(firewall):
    severity = 0
    for depth, range in firewall.items():
        if depth % ((range - 1) * 2) == 0:
            severity += depth * range
    return severity

firewall = {}
with open('input.txt', 'r') as file:
    for line in file:
        depth, range = map(int, line.strip().split(': '))
        firewall[depth] = range

trip_severity = calculate_severity(firewall)
print(trip_severity)
",0.0
188,2017,13,2,no_error,"3923436
",3923436,,"
def is_caught(firewall, delay):
    for depth, range in firewall.items():
        if (depth + delay) % ((range - 1) * 2) == 0:
            return True
    return False

def find_min_delay(firewall):
    delay = 0
    while True:
        if not is_caught(firewall, delay):
            return delay
        delay += 1

firewall = {}
with open('input.txt', 'r') as file:
    for line in file:
        depth, range = map(int, line.strip().split(': '))
        firewall[depth] = range

min_delay = find_min_delay(firewall)
print(min_delay)
",0.0
191,2017,14,1,no_error,"8148
",8148,,"
from functools import reduce
from operator import xor

def knot_hash(input_string):
    lengths = [ord(c) for c in input_string] + [17, 31, 73, 47, 23]
    numbers = list(range(256))
    current_position = 0
    skip_size = 0
    
    for _ in range(64):
        for length in lengths:
            sublist = []
            for i in range(current_position, current_position + length):
                sublist.append(numbers[i % len(numbers)])
            sublist.reverse()
            for i in range(current_position, current_position + length):
                numbers[i % len(numbers)] = sublist.pop(0)
            current_position += length + skip_size
            skip_size += 1
    
    dense_hash = []
    for i in range(0, 256, 16):
        block = numbers[i:i+16]
        dense_hash.append(reduce(xor, block))
    
    knot_hash = ''.join(format(num, '02x') for num in dense_hash)
    return knot_hash


def count_used_squares(key_string):
    count = 0
    for row in range(128):
        row_key = f""{key_string}-{row}""
        knot_hash_value = knot_hash(row_key)
        binary_representation = bin(int(knot_hash_value, 16))[2:].zfill(128)
        count += binary_representation.count('1')
    return count


with open('input.txt') as file:
    key_string = file.read().strip()

used_squares = count_used_squares(key_string)
print(used_squares)
",1.0
192,2017,14,2,runtime_error,,1180,"Traceback (most recent call last):
  File ""/tmp/tmpj2513m__/tmp.py"", line 49, in <module>
    region_count = count_regions(key_string)
  File ""/tmp/tmpj2513m__/tmp.py"", line 31, in count_regions
    grid = get_grid(key_string)
  File ""/tmp/tmpj2513m__/tmp.py"", line 6, in get_grid
    knot_hash_value = knot_hash(row_key)
NameError: name 'knot_hash' is not defined
","
def get_grid(key_string):
    grid = []
    for row in range(128):
        row_key = f""{key_string}-{row}""
        knot_hash_value = knot_hash(row_key)
        binary_representation = bin(int(knot_hash_value, 16))[2:].zfill(128)
        grid.append([int(bit) for bit in binary_representation])
    return grid


def explore_region(grid, visited, row, col):
    rows = len(grid)
    cols = len(grid[0])

    if row < 0 or row >= rows or col < 0 or col >= cols:
        return

    if visited[row][col] or grid[row][col] == 0:
        return

    visited[row][col] = True

    explore_region(grid, visited, row - 1, col)
    explore_region(grid, visited, row + 1, col)
    explore_region(grid, visited, row, col - 1)
    explore_region(grid, visited, row, col + 1)


def count_regions(key_string):
    grid = get_grid(key_string)
    rows = len(grid)
    cols = len(grid[0])
    visited = [[False] * cols for _ in range(rows)]
    count = 0

    for row in range(rows):
        for col in range(cols):
            if not visited[row][col] and grid[row][col] == 1:
                count += 1
                explore_region(grid, visited, row, col)

    return count


with open('input.txt') as file:
    key_string = file.read().strip()

region_count = count_regions(key_string)
print(region_count)
",2.0
193,2017,15,1,no_error,"650
",650,,"
def generator(start, factor):
    value = start
    while True:
        value = (value * factor) % 2147483647
        yield value

with open('input.txt', 'r') as file:
    start_a = int(file.readline().strip().split()[-1])
    start_b = int(file.readline().strip().split()[-1])

factor_a = 16807
factor_b = 48271
pairs = 40000000
mask = (1 << 16) - 1
count = 0

gen_a = generator(start_a, factor_a)
gen_b = generator(start_b, factor_b)

for _ in range(pairs):
    value_a = next(gen_a)
    value_b = next(gen_b)
    if (value_a & mask) == (value_b & mask):
        count += 1

print(count)
",0.0
194,2017,15,2,no_error,"336
",336,,"
def generator(start, factor, criteria):
    value = start
    while True:
        value = (value * factor) % 2147483647
        if value % criteria == 0:
            yield value

with open('input.txt', 'r') as file:
    start_a = int(file.readline().strip().split()[-1])
    start_b = int(file.readline().strip().split()[-1])

factor_a = 16807
factor_b = 48271
pairs = 5000000
mask = (1 << 16) - 1
count = 0

gen_a = generator(start_a, factor_a, 4)
gen_b = generator(start_b, factor_b, 8)

for _ in range(pairs):
    value_a = next(gen_a)
    value_b = next(gen_b)
    if (value_a & mask) == (value_b & mask):
        count += 1

print(count)
",0.0
